,resto,review_rating,review_text,review_link,source
686,Bokan 37 Restaurant,5,Excellent rooftop,https://www.google.com/maps/contrib/113869177346710904913/reviews?hl=en-LU,Google
687,Bokan 37 Restaurant,4,Excellent service.  They could improve the taste of the food though,https://www.google.com/maps/contrib/101795294441484772601/reviews?hl=en-LU,Google
688,Bokan 37 Restaurant,5,"Excellent view, great kitchen. The staff may be a bit impatient taking drink orders however is this strange if there is just one drink menu for eight people on the table...the food really compensates this all. On Friday and Saturday nights, enjoy the live music in the bay and remember to enjoy the great views!",https://www.google.com/maps/contrib/106781518735762984290/reviews?hl=en-LU,Google
689,Bokan 37 Restaurant,4,Excellent views,https://www.google.com/maps/contrib/109123450539933030414/reviews?hl=en-LU,Google
690,Bokan 37 Restaurant,5,Excellent views! Ambient atmosphere! Professional personnel!!,https://www.google.com/maps/contrib/115146140615840792205/reviews?hl=en-LU,Google
691,Bokan 37 Restaurant,4,"Excellent views, nice vibe",https://www.google.com/maps/contrib/113921233459203523116/reviews?hl=en-LU,Google
692,Bokan 37 Restaurant,5,"Excellent views, not to be missed.",https://www.google.com/maps/contrib/110021664372876400762/reviews?hl=en-LU,Google
693,Bokan 37 Restaurant,5,Expensive but it's worth it for a special drink up at the roof terrace,https://www.google.com/maps/contrib/107261306893741078319/reviews?hl=en-LU,Google
694,Bokan 37 Restaurant,4,"Fab location, great 270° views. Good vibes. Equally good for singles & couples. Busy on dry nights.",https://www.google.com/maps/contrib/113912070062197774756/reviews?hl=en-LU,Google
695,Bokan 37 Restaurant,5,Fab place and not too pricey! Loved it,https://www.google.com/maps/contrib/106629205756656235866/reviews?hl=en-LU,Google
696,Bokan 37 Restaurant,5,"Fabulous lunch today with our wonderful friends from New Zealand. Tim duty manager really looked after us, so charming! The waitresses in bokan restaurant were lovely,  nothing was too much trouble, the food was excellent. Views over the city are fabulous. Thank you everyone, we will definitely be coming back again",https://www.google.com/maps/contrib/110996124870751735098/reviews?hl=en-LU,Google
697,Bokan 37 Restaurant,3,FABULOUS view of London . Food is fancy but didn't hit the spot for.me.,https://www.google.com/maps/contrib/110885457019023557939/reviews?hl=en-LU,Google
698,Bokan 37 Restaurant,5,"Fantastic bar, restaurant, views and service. Love it.",https://www.google.com/maps/contrib/107600600865269107950/reviews?hl=en-LU,Google
699,Bokan 37 Restaurant,4,"Fantastic place to visit even just for a drink. The views are fantastic, bar food and drink prices not outrageous. Can get very busy and noisy but well worth the visit if you are in the area.",https://www.google.com/maps/contrib/114889049695200566064/reviews?hl=en-LU,Google
700,Bokan 37 Restaurant,5,"Fantastic skyline views (especially at sunset), exquisite cocktail, superb service, in one of the most tasteful setting for a bar with a view. The mix of modern brass features is beautifully balanced with dark wood. Ps: best toilet view in London",https://www.google.com/maps/contrib/102121623656536682963/reviews?hl=en-LU,Google
701,Bokan 37 Restaurant,5,Fantastic view and amazing food!!,https://www.google.com/maps/contrib/106584781149736873838/reviews?hl=en-LU,Google
702,Bokan 37 Restaurant,5,Fantastic view and great fingerfood,https://www.google.com/maps/contrib/112793796101780900511/reviews?hl=en-LU,Google
703,Bokan 37 Restaurant,5,"Fantastic view for a romantic sunset, really really friendly staff, and outdoor warmers so we can appreciate the view on the rooftop and still be warm and cozy. the wine and food menu is awesome ⭐⭐⭐⭐⭐",https://www.google.com/maps/contrib/103351685213753435626/reviews?hl=en-LU,Google
704,Bokan 37 Restaurant,5,"Fantastic view, great food. The staff are very attentive and the quality of the food is very high. Delicious and very well presented, it's pricey but good value.",https://www.google.com/maps/contrib/111759477173930348821/reviews?hl=en-LU,Google
705,Bokan 37 Restaurant,5,Fantastic views,https://www.google.com/maps/contrib/114657525634697110478/reviews?hl=en-LU,Google
706,Bokan 37 Restaurant,4,Fantastic views over Canary Wharf and the City.,https://www.google.com/maps/contrib/102567486919826871416/reviews?hl=en-LU,Google
707,Bokan 37 Restaurant,5,Fast and friendly bar service,https://www.google.com/maps/contrib/105725154610248604684/reviews?hl=en-LU,Google
708,Bokan 37 Restaurant,5,"Fast service, great cocktails and one of the best views of the city as you're not in amongst the buildings so you get to see Tower Bridge and the Wheel. Prices are high as you'd expect. Head for the roof terrace on 39.",https://www.google.com/maps/contrib/109074494820410942141/reviews?hl=en-LU,Google
709,Bokan 37 Restaurant,5,Faultless food. I could not believe it. A little gem of a surprise!!!,https://www.google.com/maps/contrib/111882077173363106056/reviews?hl=en-LU,Google
710,Bokan 37 Restaurant,5,"Favourite sky bar, great friendly staff. Amazing views of London & Canary Wharf. Dark Whale cocktail is out of this world!",https://www.google.com/maps/contrib/100644419986353361248/reviews?hl=en-LU,Google
711,Bokan 37 Restaurant,5,"favourite spot in London. I come here often as the view is amazing. Call them if you want to have a table by the window as it gets pretty busy at night, especially weekends.",https://www.google.com/maps/contrib/104745175553027073999/reviews?hl=en-LU,Google
712,Bokan 37 Restaurant,3,Food,https://www.google.com/maps/contrib/101508560865808249678/reviews?hl=en-LU,Google
713,Bokan 37 Restaurant,5,"Food and view was amazing, shame they took the lobster off the menu but was happy with the other options.",https://www.google.com/maps/contrib/110473376028600334174/reviews?hl=en-LU,Google
714,Bokan 37 Restaurant,5,"Food, view, drinks all really lovely. Staff were very helpful",https://www.google.com/maps/contrib/106038498804202133114/reviews?hl=en-LU,Google
715,Bokan 37 Restaurant,5,"From the moment you enter the lift that takes you to the 38th floor, you know this is going to be a special place.  My gf and me had a table booked at 6.30 pm in order to catch the whole sunset from the 37th floor restaurant. We ordered the …",https://www.google.com/maps/contrib/118099697899700275655/reviews?hl=en-LU,Google
716,Bokan 37 Restaurant,5,Go here for the view! The drinks and service is also good,https://www.google.com/maps/contrib/113548272791657700412/reviews?hl=en-LU,Google
717,Bokan 37 Restaurant,3,"Good atmosphere and a nice place to enjoy the sunset over London.  However there is no table service on the 39th floor. I had to clear the table myself and went downstairs at the bar to order. Despite this, I got the automatic 12.5% service charge although I only got 2 beers. This is not a service charge, it’s a greed tax.",https://www.google.com/maps/contrib/109462169910222033007/reviews?hl=en-LU,Google
718,Bokan 37 Restaurant,5,Good bar with great views of London !,https://www.google.com/maps/contrib/103306604534969200237/reviews?hl=en-LU,Google
719,Bokan 37 Restaurant,4,Good but quite expensive,https://www.google.com/maps/contrib/100976137421696330339/reviews?hl=en-LU,Google
720,Bokan 37 Restaurant,5,Good Cocktails with a great view.,https://www.google.com/maps/contrib/110880834668311301947/reviews?hl=en-LU,Google
721,Bokan 37 Restaurant,4,"Good cocktails, delicious food and amazing view on London is a combination that ensures satisfaction. The problem is that the staff doesn't really pay attention to the guests and try to order something else is really an ordeal that I am not really willing to undertake for flat service charge of 12.5%.",https://www.google.com/maps/contrib/101557126289851112822/reviews?hl=en-LU,Google
722,Bokan 37 Restaurant,4,"Good food, great views",https://www.google.com/maps/contrib/112469050856537838940/reviews?hl=en-LU,Google
723,Bokan 37 Restaurant,5,"Good food, nice place for drinks!",https://www.google.com/maps/contrib/113003439351702199140/reviews?hl=en-LU,Google
724,Bokan 37 Restaurant,5,"Good food, perfect view, excellent service.",https://www.google.com/maps/contrib/105106328018552463448/reviews?hl=en-LU,Google
725,Bokan 37 Restaurant,4,Good fun place. Drinks a bit expensive though...,https://www.google.com/maps/contrib/108797638597085615531/reviews?hl=en-LU,Google
726,Bokan 37 Restaurant,3,Good place to drink and relax to enjoy the sky view,https://www.google.com/maps/contrib/113234558356958043231/reviews?hl=en-LU,Google
727,Bokan 37 Restaurant,5,Good service and food... amazing views,https://www.google.com/maps/contrib/103293105389363471175/reviews?hl=en-LU,Google
728,Bokan 37 Restaurant,5,Good service and great views,https://www.google.com/maps/contrib/100039297966436624695/reviews?hl=en-LU,Google
729,Bokan 37 Restaurant,5,"Good services, nice view",https://www.google.com/maps/contrib/105882784476226776438/reviews?hl=en-LU,Google
730,Bokan 37 Restaurant,4,"Good view and cocktails, service should definitely be better considering the prices.",https://www.google.com/maps/contrib/107454294156476411635/reviews?hl=en-LU,Google
731,Bokan 37 Restaurant,5,gorgeous atmosphere,https://www.google.com/maps/contrib/104606019031655480054/reviews?hl=en-LU,Google
732,Bokan 37 Restaurant,5,Gorgeous venue. Modern stylish with mixed clientele which I favour. Excellent cocktails and bar food good value. It's a fun venue.,https://www.google.com/maps/contrib/103129609575655349805/reviews?hl=en-LU,Google
733,Bokan 37 Restaurant,5,Gorgeous views of the city,https://www.google.com/maps/contrib/112251142343860239446/reviews?hl=en-LU,Google
734,Bokan 37 Restaurant,5,Got to love this place!,https://www.google.com/maps/contrib/109830840100183474185/reviews?hl=en-LU,Google
735,Bokan 37 Restaurant,5,Great,https://www.google.com/maps/contrib/110443998749018287853/reviews?hl=en-LU,Google
736,Bokan 37 Restaurant,5,"Great atmosphere. Great seeing the fireworks without view being obstructed. Great place to ring in the New Year. Nice prosecco too, loved the gold bottles! Thank you for a great evening.",https://www.google.com/maps/contrib/112467664161764863278/reviews?hl=en-LU,Google
737,Bokan 37 Restaurant,5,Great bar and restaurant with amazing views of London,https://www.google.com/maps/contrib/117705785229574673095/reviews?hl=en-LU,Google
738,Bokan 37 Restaurant,5,Great bar for cocktails with a beautiful view of London.,https://www.google.com/maps/contrib/108201913478996002033/reviews?hl=en-LU,Google
739,Bokan 37 Restaurant,4,Great bar with amazing views,https://www.google.com/maps/contrib/115640040348295389526/reviews?hl=en-LU,Google
740,Bokan 37 Restaurant,5,Great bartenders!!,https://www.google.com/maps/contrib/112108567383901775182/reviews?hl=en-LU,Google
741,Bokan 37 Restaurant,5,"Great burger, stunning view",https://www.google.com/maps/contrib/117067085610571283078/reviews?hl=en-LU,Google
742,Bokan 37 Restaurant,5,Great cocktails and even better views,https://www.google.com/maps/contrib/103451006902465563634/reviews?hl=en-LU,Google
743,Bokan 37 Restaurant,5,"Great cuisine, spectacular view.",https://www.google.com/maps/contrib/110666997142383186295/reviews?hl=en-LU,Google
744,Bokan 37 Restaurant,5,"Great dinner with a stunning London view to match. We had the scallop main which was done so well. Coupled with good service, this place is a lovely choice for date night or ladies night. The night even finished off with live music, such a welcome surprise for a Saturday night.",https://www.google.com/maps/contrib/112252068344027823560/reviews?hl=en-LU,Google
745,Bokan 37 Restaurant,4,"Great drinks, amazing decor and an unbelievable view. Hard to get a seat in the evenings and there is no smoking on the roof so you have to go all the way down to the outside of the hotel to smoke but all in all a cool place to see friends or for a date",https://www.google.com/maps/contrib/114768043491482564662/reviews?hl=en-LU,Google
746,Bokan 37 Restaurant,5,"Great environment, great staff, great view. Definitely recommend it",https://www.google.com/maps/contrib/106818206344749144536/reviews?hl=en-LU,Google
747,Bokan 37 Restaurant,5,Great food and service!,https://www.google.com/maps/contrib/104931796920695410839/reviews?hl=en-LU,Google
748,Bokan 37 Restaurant,5,"Great food, great view, great team. What more could you ask for?  Jerome @ Bokan is especially amazing",https://www.google.com/maps/contrib/113905571215131186721/reviews?hl=en-LU,Google
749,Bokan 37 Restaurant,5,"Great food, lovely views and friendly staff. Will definitely go again.",https://www.google.com/maps/contrib/109058628378620663405/reviews?hl=en-LU,Google
750,Bokan 37 Restaurant,5,Great food. Terrific ambience.,https://www.google.com/maps/contrib/112297971142851687092/reviews?hl=en-LU,Google
751,Bokan 37 Restaurant,5,"Great good, friendly staff and fantastic views over central London. Met some work colleagues here for dinner and had a very pleasant dinner, good choice of food, including catering for a vegetarian in our group. Total price was reasonable based on  what we ate and wine consumed. Would recommend as social or work dinner venue.",https://www.google.com/maps/contrib/116792948426974090519/reviews?hl=en-LU,Google
752,Bokan 37 Restaurant,4,Great location and the rest,https://www.google.com/maps/contrib/110817121649348148222/reviews?hl=en-LU,Google
753,Bokan 37 Restaurant,5,"Great music, great staff.",https://www.google.com/maps/contrib/103254631726510666656/reviews?hl=en-LU,Google
754,Bokan 37 Restaurant,5,"Great night last night, loved the live performance. Very chilled and relaxed vibe. Brilliant views and great service. Will be coming back",https://www.google.com/maps/contrib/100126954741237744121/reviews?hl=en-LU,Google
755,Bokan 37 Restaurant,5,Great panoramic views of London. Indoor and outdoor seating. The outside area has heaters to keep warm in the winter. Drinks are a little expensive but worth it for the view.,https://www.google.com/maps/contrib/108230018888882615915/reviews?hl=en-LU,Google
756,Bokan 37 Restaurant,5,Great Place at 38th floor great breakfast and the Staff was very Gentle and Kindly....,https://www.google.com/maps/contrib/101016713507500067422/reviews?hl=en-LU,Google
757,Bokan 37 Restaurant,5,Great place for a date. Atmosphere is appropriate any time.,https://www.google.com/maps/contrib/113933757821174426998/reviews?hl=en-LU,Google
758,Bokan 37 Restaurant,5,Great place for a drink,https://www.google.com/maps/contrib/109494741245511606214/reviews?hl=en-LU,Google
759,Bokan 37 Restaurant,5,Great place to grab a drink!  One of the best views of London without the crowds!,https://www.google.com/maps/contrib/101616999117506299641/reviews?hl=en-LU,Google
760,Bokan 37 Restaurant,5,Great place with great views!,https://www.google.com/maps/contrib/114288354703684008983/reviews?hl=en-LU,Google
761,Bokan 37 Restaurant,5,Great place with perfection wiew. Expecially at evening.,https://www.google.com/maps/contrib/105738609691336923841/reviews?hl=en-LU,Google
762,Bokan 37 Restaurant,5,Great place!,https://www.google.com/maps/contrib/102748091188348449721/reviews?hl=en-LU,Google
763,Bokan 37 Restaurant,4,"great place, good service, good view",https://www.google.com/maps/contrib/100759299528878171327/reviews?hl=en-LU,Google
764,Bokan 37 Restaurant,5,"Great place, great service. Staff very friendly. Food was delicious. Amazing views. Price was little  it dear but it was worth it. It's a definitely place for celebration. Would definitely go back there.",https://www.google.com/maps/contrib/117919751435138580121/reviews?hl=en-LU,Google
765,Bokan 37 Restaurant,5,Great rooftop bar with beautiful views of London. Nice cocktails and good wine options as well. Highly recommend!,https://www.google.com/maps/contrib/102811524813907050023/reviews?hl=en-LU,Google
766,Bokan 37 Restaurant,5,Great rooftop to enjoy the panoramic view of london! The decoration is great and we enjoyed a really good time with a concert inside.,https://www.google.com/maps/contrib/109635790367859998779/reviews?hl=en-LU,Google
767,Bokan 37 Restaurant,5,Great service by Angelita ! Lovely place !,https://www.google.com/maps/contrib/116884152540600642941/reviews?hl=en-LU,Google
768,Bokan 37 Restaurant,4,Great service with an amazing view,https://www.google.com/maps/contrib/102853777711936753469/reviews?hl=en-LU,Google
769,Bokan 37 Restaurant,5,"Great service, food & views. Recommend reservations for getting a table",https://www.google.com/maps/contrib/111182432655198168976/reviews?hl=en-LU,Google
770,Bokan 37 Restaurant,5,"Great service, very tasty food, beautiful view! You may see London eye and bridge from up there. Quite loud music, but this is such place :) full of people eve in the middle of the week.",https://www.google.com/maps/contrib/118098181920906471392/reviews?hl=en-LU,Google
771,Bokan 37 Restaurant,5,Great spot for views. Nice cocktails and cool music. Good place for romantic dates :),https://www.google.com/maps/contrib/117339062394915799381/reviews?hl=en-LU,Google
772,Bokan 37 Restaurant,5,Great view,https://www.google.com/maps/contrib/115139357893924058873/reviews?hl=en-LU,Google
773,Bokan 37 Restaurant,5,"Great view and good service . Have been here many times ,would definitely recommend it.",https://www.google.com/maps/contrib/105608285753809263827/reviews?hl=en-LU,Google
774,Bokan 37 Restaurant,4,Great view and nice atmosphere,https://www.google.com/maps/contrib/106452178454868965994/reviews?hl=en-LU,Google
775,Bokan 37 Restaurant,5,Great view and service. Very well looked after.,https://www.google.com/maps/contrib/114522695025455295169/reviews?hl=en-LU,Google
776,Bokan 37 Restaurant,5,Great view and tasty food,https://www.google.com/maps/contrib/100968750645858565105/reviews?hl=en-LU,Google
777,Bokan 37 Restaurant,5,Great view and very approachable staff,https://www.google.com/maps/contrib/114548398968355634593/reviews?hl=en-LU,Google
778,Bokan 37 Restaurant,5,Great view of London,https://www.google.com/maps/contrib/101021875617939194685/reviews?hl=en-LU,Google
779,Bokan 37 Restaurant,4,Great view over the Thames towarfs Shard,https://www.google.com/maps/contrib/107283071279693456754/reviews?hl=en-LU,Google
780,Bokan 37 Restaurant,5,Great view!!,https://www.google.com/maps/contrib/114248897395201793634/reviews?hl=en-LU,Google
781,Bokan 37 Restaurant,5,"Great view, beautiful bar, good service. Perfect place to come for a coffee on a lazy Sunday afternoon",https://www.google.com/maps/contrib/118329657524741657766/reviews?hl=en-LU,Google
782,Bokan 37 Restaurant,2,"Great view, but rather poor service",https://www.google.com/maps/contrib/103725651168378825200/reviews?hl=en-LU,Google
783,Bokan 37 Restaurant,5,"Great view,atmosphere and staff, totally recommend",https://www.google.com/maps/contrib/112313055925040969480/reviews?hl=en-LU,Google
784,Bokan 37 Restaurant,4,Great view. Slow service. Great cocktail,https://www.google.com/maps/contrib/116085297037671606711/reviews?hl=en-LU,Google
785,Bokan 37 Restaurant,5,Great viewa,https://www.google.com/maps/contrib/115927472585764893639/reviews?hl=en-LU,Google
786,Bokan 37 Restaurant,5,Great views,https://www.google.com/maps/contrib/113869668994952613261/reviews?hl=en-LU,Google
787,Bokan 37 Restaurant,5,Great views & lovely atmosphere!,https://www.google.com/maps/contrib/112921640938690238583/reviews?hl=en-LU,Google
788,Bokan 37 Restaurant,4,Great views and atmosphere,https://www.google.com/maps/contrib/117566318776905302942/reviews?hl=en-LU,Google
789,Bokan 37 Restaurant,2,Great views and the host that took us to the table very good. The service otherwise quite bad. Limited menu and the deco remind it me of a gastro pub. I was not impressed with the food. The Nicoise salad did not have any dressing and it was …,https://www.google.com/maps/contrib/117658884203942845537/reviews?hl=en-LU,Google
790,Bokan 37 Restaurant,2,Great views but expect to wait some time to order a drink!,https://www.google.com/maps/contrib/108928798325708716522/reviews?hl=en-LU,Google
791,Bokan 37 Restaurant,5,Great views but expensive menus. Would definitely recommend for one visit.,https://www.google.com/maps/contrib/100505643620037400773/reviews?hl=en-LU,Google
792,Bokan 37 Restaurant,2,"Great views looking west over to the city, expensive (but you'd expect that), average choice of drinks, poor service.",https://www.google.com/maps/contrib/113833617129733170317/reviews?hl=en-LU,Google
793,Bokan 37 Restaurant,4,Great views!,https://www.google.com/maps/contrib/117454930197460360757/reviews?hl=en-LU,Google
794,Bokan 37 Restaurant,4,"Great views, drink I ordered wasn't to my taste but that's my fault. Lovely staff",https://www.google.com/maps/contrib/108311096648797128883/reviews?hl=en-LU,Google
795,Bokan 37 Restaurant,3,"Great views, however they really need to work on the speed of their service. When we visited there were maybe four or five people ahead of us at the bar, however there was only one bartender serving customers directly at the bar. Given the …",https://www.google.com/maps/contrib/115996262927615967868/reviews?hl=en-LU,Google
796,Bokan 37 Restaurant,5,Great views. Can be full of Essex girls though and their voices drown out the music.,https://www.google.com/maps/contrib/113942110912595571879/reviews?hl=en-LU,Google
797,Bokan 37 Restaurant,4,Great views. Great service. Really good food. Fine dining style. Probably a little overpriced. Upper floor lounge area looks popular for drinks. Good outdoor space for summer months. Not sure the interior fits the style of dining.,https://www.google.com/maps/contrib/116508421176501119420/reviews?hl=en-LU,Google
798,Bokan 37 Restaurant,4,Great views. Very £££,https://www.google.com/maps/contrib/104476692753930812352/reviews?hl=en-LU,Google
799,Bokan 37 Restaurant,4,Great views. Very nice decor. Slightly expensive but worth it atleast for a drink or 2.,https://www.google.com/maps/contrib/107550621656407266090/reviews?hl=en-LU,Google
800,Bokan 37 Restaurant,1,"Half an hour for an order at the bar. As per previous feedback it seems that the service is poor and they don't really listen to customers. Edit : the place was half empty, we stayed at end of the U shaped bar. They served both the other …",https://www.google.com/maps/contrib/118219276584670398460/reviews?hl=en-LU,Google
801,Bokan 37 Restaurant,5,"Have been coming to Bokan since Novotel opened. Absolutely love the place. A great bar, decent selection of snacks and a good enough Menu. As you'd expect in Canary Wharf, prices are high, so a regular meal here is unlikely. I usually …",https://www.google.com/maps/contrib/112920254086891391083/reviews?hl=en-LU,Google
802,Bokan 37 Restaurant,1,"I booked a table at this restaurant for my birthday and had a horrible experience. Dinner was okay, but the service was absolutely absurd. I had to ask for another server because the one that I had made uncomfortable remarks, and treated me …",https://www.google.com/maps/contrib/108874188450964971714/reviews?hl=en-LU,Google
803,Bokan 37 Restaurant,5,"I came back for a visit after few months and I noticed the huge improvement in mood, friendliness and quality service. Peter is a fantastic host, made us feel very welcome, special and made us try some great gins. Pietro the bartender also made our experience, great drinks and experience, I can't wait to come back!",https://www.google.com/maps/contrib/115731413305847184441/reviews?hl=en-LU,Google
804,Bokan 37 Restaurant,5,"I come once in a while during my free time and still believe that this is one of the best hidden roof spots in London. Great staff, one of the best bar menus in London and breathtaking views at anytime or weather. Could not recommended more.",https://www.google.com/maps/contrib/108039752120747587649/reviews?hl=en-LU,Google
805,Bokan 37 Restaurant,5,"I had previously been to the coffee shop here but my friend suggested the roof top bar, which I had no knowledge about. Wow! There were great comfortable seating areas and the views were amazing! We sat outdoors, beneath the heaters, I …",https://www.google.com/maps/contrib/108468383952642361001/reviews?hl=en-LU,Google
806,Bokan 37 Restaurant,4,"I had some issues with booking a table. Luckily it wasn't to busy and we got a pretty good table. The food was great, but guys it's 2019, 1 vegetarian option is just not enough.  I had a burrata for starter and a risotto for mains which …",https://www.google.com/maps/contrib/115101149771909453199/reviews?hl=en-LU,Google
807,Bokan 37 Restaurant,5,"I had the most wonderful time there for my birthday, the staff and manager made it really special ....my fav bar in Canary wharf!",https://www.google.com/maps/contrib/117684366683298783932/reviews?hl=en-LU,Google
808,Bokan 37 Restaurant,4,"I have been to Bokan a few times since it opened. Food and drinks are very nice, but whenever I go there is always something that spoils the experience. This weekend we booked this restaurant to celebrate our wedding anniversary.  At the …",https://www.google.com/maps/contrib/116162974018644216741/reviews?hl=en-LU,Google
809,Bokan 37 Restaurant,5,I have not had a chance to eat at Bokan but I have visited a couple of times for drinks. The drinks are like drinks. And much cheaper than the Shard. The views are great. Overlooking Canary Wharf. Also the restrooms have great views. :) There is a terrace on the top floor and it is a great place to enjoy a drink.,https://www.google.com/maps/contrib/107880057190370144594/reviews?hl=en-LU,Google
810,Bokan 37 Restaurant,2,"I honestly cannot believe this place is so highly rated. Went there a couple months ago for drinks and only one of 3 different cocktails I tried wasn’t terrible. Went again shortly after for food, hoping for a better experience and the …",https://www.google.com/maps/contrib/112165509765453476056/reviews?hl=en-LU,Google
811,Bokan 37 Restaurant,4,"I love this place for after work drinks. An upbeat atmosphere with stunning views across London and a great drinks selection. It’s always buzzing but in a relaxing way, not a hyped up boozy way.  Also a great spot for a Sunday morning coffee.  Book for post-work drinks if you want a table with a view",https://www.google.com/maps/contrib/103835583405516991280/reviews?hl=en-LU,Google
812,Bokan 37 Restaurant,5,"I only went to the bar, but the service was brilliant and very friendly. I like my vodka martinis very dry and they were able to get it just right. Highly recommended just for the drinks, let alone the view.",https://www.google.com/maps/contrib/118022444907669882383/reviews?hl=en-LU,Google
813,Bokan 37 Restaurant,1,"I was not able to pay contactless while having a nice date at the 37th floor restaurant!!! They don't allow it!! I had to ask my friends to come and pay for me... Horrendous  Imagine this, you're only living with your mobile phone anytime …",https://www.google.com/maps/contrib/100757146792078930998/reviews?hl=en-LU,Google
814,Bokan 37 Restaurant,1,I’m coming here already the second year and they still don’t get to implement contactless. As a person who only has an iPhone and always pays with Apple Pay with no need for cash or cards I always forget I can’t come to this place. It’s at …,https://www.google.com/maps/contrib/102374665199789146907/reviews?hl=en-LU,Google
815,Bokan 37 Restaurant,5,I’ve been there once and definitely I had the best cocktails ever! Lovely place..lovely music..Staff was nice and friendly!,https://www.google.com/maps/contrib/116408878346404062002/reviews?hl=en-LU,Google
816,Bokan 37 Restaurant,5,If you want to explore London's skyline in a modern and fancy yet not too pretentious  environment with a good cocktail in hand it's a must!,https://www.google.com/maps/contrib/101549378424984911758/reviews?hl=en-LU,Google
817,Bokan 37 Restaurant,5,If you're after a sensational view of London this is it. Bar prices are not cheap but realistically if you're after amazing you pay for it. Gorgeous sunsets and view across the Thames. Restaurant also provides great food (albeit limited …,https://www.google.com/maps/contrib/110269351155945073514/reviews?hl=en-LU,Google
818,Bokan 37 Restaurant,5,Imaginative cuisine and great service. Expansive view of the city.,https://www.google.com/maps/contrib/108900979479639107767/reviews?hl=en-LU,Google
819,Bokan 37 Restaurant,5,"Impressive view, my cocktail was ok",https://www.google.com/maps/contrib/113673727440863521628/reviews?hl=en-LU,Google
820,Bokan 37 Restaurant,5,In general it is a very nice atmosphere to relax and enjoy your evening with your friends,https://www.google.com/maps/contrib/103668063510350557249/reviews?hl=en-LU,Google
821,Bokan 37 Restaurant,5,Incredible view from terrace.,https://www.google.com/maps/contrib/103175387196537578007/reviews?hl=en-LU,Google
822,Bokan 37 Restaurant,5,Incredible views and great food.,https://www.google.com/maps/contrib/103024173942701859788/reviews?hl=en-LU,Google
823,Bokan 37 Restaurant,5,"Incredible views, delicious drinks and amazing interior.",https://www.google.com/maps/contrib/107568402453111745852/reviews?hl=en-LU,Google
824,Bokan 37 Restaurant,4,"Incredible views, great food and drink, though staff needs more training",https://www.google.com/maps/contrib/102958112879936908285/reviews?hl=en-LU,Google
825,Bokan 37 Restaurant,4,It is amazing site.,https://www.google.com/maps/contrib/106220838399237861217/reviews?hl=en-LU,Google
826,Bokan 37 Restaurant,5,It was a wonderful experience the view from the rooftop was amazing very enjoyable evening loved every minute of its the food was exceptional and the service was excellent very friendly staff,https://www.google.com/maps/contrib/102297885052492847252/reviews?hl=en-LU,Google
827,Bokan 37 Restaurant,4,"It’s a nice restaurant with stunning views from 37th floor. The service is great, the food was lovely and the atmosphere is very nice. It was a bit difficult to find the place as it is not that close to Canary Wharf underground station. The …",https://www.google.com/maps/contrib/107111896167180028582/reviews?hl=en-LU,Google
828,Bokan 37 Restaurant,5,It’s an nice venue to take the miss out . High class bar and the view is amazing,https://www.google.com/maps/contrib/108846081352879798144/reviews?hl=en-LU,Google
829,Bokan 37 Restaurant,5,It's a perfect spot for a sundowner and my friend loved the 'British Maori' cocktail. Staff were friendly and we really enjoyed the live band and funky house music later into the night.,https://www.google.com/maps/contrib/100588090039497188206/reviews?hl=en-LU,Google
830,Bokan 37 Restaurant,5,"It's abolutely amazing place to visit. Place, food, customer service and view out through the window - all fantastic!!! Would come back again and again 😍👌",https://www.google.com/maps/contrib/100252492017533371686/reviews?hl=en-LU,Google
831,Bokan 37 Restaurant,5,"It's an amazing place to take a dinner over London. The view is breathtaking, the service was very friendly and courteous. We took the chief tasting menu and experienced high class courts with a good variety. Next London will be a must visit again for us.",https://www.google.com/maps/contrib/107656071859926257997/reviews?hl=en-LU,Google
832,Bokan 37 Restaurant,5,It's cream.,https://www.google.com/maps/contrib/100781230204183588107/reviews?hl=en-LU,Google
833,Bokan 37 Restaurant,4,It's not cheap but the food is good and the staff knowledgeable. Excellent views too.,https://www.google.com/maps/contrib/103305029855447870443/reviews?hl=en-LU,Google
834,Bokan 37 Restaurant,5,"Just amazing, speechless",https://www.google.com/maps/contrib/108993748603151844576/reviews?hl=en-LU,Google
835,Bokan 37 Restaurant,5,"Just brilliant! Place is amazing, view is awesome, staff is very friendly, helpful and professional, and food is sophisticated and delicious. If you have a special occasion or just feel like having a fancy dinner, I highly recommend this …",https://www.google.com/maps/contrib/105559296226995232109/reviews?hl=en-LU,Google
836,Bokan 37 Restaurant,5,"Large choice of cocktails, beautiful panoramic views!!! High recommend!!!",https://www.google.com/maps/contrib/110026193377822625756/reviews?hl=en-LU,Google
837,Bokan 37 Restaurant,5,Love and good intentions.,https://www.google.com/maps/contrib/109582992398833608160/reviews?hl=en-LU,Google
838,Bokan 37 Restaurant,5,Love this place! The view is outstanding.,https://www.google.com/maps/contrib/113434153259178200549/reviews?hl=en-LU,Google
839,Bokan 37 Restaurant,3,"Love view, staff unbelievable helpful and funny. Food/snacks has failed all experience. Hope they will improve",https://www.google.com/maps/contrib/108714736062241034814/reviews?hl=en-LU,Google
840,Bokan 37 Restaurant,5,LOVED IT! The view was “wow”!,https://www.google.com/maps/contrib/107772645703397541177/reviews?hl=en-LU,Google
